nake_name,version,no_valid_file,model_i0_index,model_i1_index,model_i2_index,model_i3_index,model_i4_index,model_i5_index,model_i6_index,model_i7_index,model_i8_index,model_i9_index,model_i10_index,model_i11_index,model_i12_index,Seq_Length,length
AnnualReport-10K/Filing Date - 2023-Nov-28 - AGFY.OQ - Agrify Corp - 10-K - Agrify Corp 10-K - 231441896.pdf,0.1.1,false,0.0062610465101897717,0.0054110684432089329,0.006637542974203825,0.011744788847863674,0.0087531162425875664,0.0247304979711771,0.051522046327590942,0.0062112519517540932,0.05521208792924881,0.18478786945343018,0.018360346555709839,0.036789797246456146,0.0004595264617819339,60,55685
AnnualReport-10K/Filing Date - 2021-Jun-25 - CGSI.PK - CGS International Inc - 10-K - TACTICAL SERVICES INC 10-K - 211047038.pdf,0.1.1,false,0.001923487288877368,0.00025524012744426727,0.0014490247704088688,0.00043679456575773656,0.0025623026303946972,0.00830941554158926,0.018156629055738449,0.00480900052934885,0.11435694992542267,0.1068054586648941,0.0054495204240083694,0.03092384897172451,0.00024056932306848466,60,6278
AnnualReport-10K/Filing Date - 2003-Apr-30 - BVAH.PK^C04 - Bionova Holding Corp - 10-K - — - 03673539.pdf,0.1.1,false,0.003766136709600687,0.0014650507364422083,0.0020720753818750381,0.0090614538639783859,0.014521472156047821,0.011890925467014313,0.033424999564886093,0.0042094006203114986,0.047983210533857346,0.1889365166425705,0.013515113852918148,0.03076215460896492,0.00019672181224450469,60,22150
AnnualReport-10K/Filing Date - 2007-Mar-30 - MILC.PK - Millennium Sustainable Ve... - 10-K - — - 07733657.pdf,0.1.1,false,0.005819263868033886,0.0022718706168234348,0.0013414991553872824,0.0033986060880124569,0.006206258200109005,0.00563560426235199,0.024126302450895309,0.0074686799198389053,0.067725658416748047,0.1512720137834549,0.018199335783720016,0.04683559387922287,0.00097668415401130915,60,19591
AnnualReport-10K/Filing Date - 2015-Jul-20 - CALM.OQ - Cal-Maine Foods Inc - 10-K - AL REPORT PURSUANT TO SECTION 13 OR 15(d) OF THE S... - 15995089.pdf,0.1.1,false,0.0049169203266501427,0.015656905248761177,0.00532170943915844,0.021090907976031303,0.031318865716457367,0.0091803884133696556,0.054920822381973267,0.0057076644152402878,0.039873849600553513,0.20557220280170441,0.0083854831755161285,0.042468179017305374,0.00025718018878251314,60,24711
AnnualReport-10K/Filing Date - 2007-Sep-05 - — - GUE Liquidation Group Inc - 10-K - — - 071099959.pdf,0.1.1,false,0.0065598119981586933,0.0019795550033450127,0.0046401270665228367,0.003042902797460556,0.0052207419648766518,0.011131112463772297,0.044285193085670471,0.006432258989661932,0.057647418230772018,0.20355880260467529,0.014575503766536713,0.030869591981172562,0.00017008457507472485,60,25735
AnnualReport-10K/Filing Date - 2006-Apr-11 - — - American Seafoods Group L... - 10-K - — - 06754279.pdf,0.1.1,false,0.024751808494329453,0.014751926995813847,0.0046360543929040432,0.0426059328019619,0.039665549993515015,0.015424282290041447,0.038066577166318893,0.0092414449900388718,0.049110475927591324,0.16190989315509796,0.0094525730237364769,0.027665557339787483,0.00039402258698828518,60,42375
AnnualReport-10K/Filing Date - 2009-May-06 - SZSN.PK^G22 - Shandong Zhouyuan Seed an... - 10-K - — - 09799287.pdf,0.1.1,false,0.011207924224436283,0.0023939032107591629,0.003161323256790638,0.0063394792377948761,0.0023762399796396494,0.021885771304368973,0.0356932170689106,0.011756998486816883,0.085169292986392975,0.11392708122730255,0.02014261856675148,0.036018893122673035,0.0014761009952053428,60,13192
AnnualReport-10K/Filing Date - 2007-Mar-12 - ANDE.OQ - Andersons Inc - 10-K - — - 07688275.pdf,0.1.1,false,0.0053962818346917629,0.019429489970207214,0.01419984083622694,0.024059690535068512,0.056853841990232468,0.0134064806625247,0.058123171329498291,0.0013689915649592876,0.053829822689294815,0.21035993099212646,0.011794551275670528,0.0430985726416111,0.00020954498904757202,60,27016
AnnualReport-10K/Filing Date - 2010-Mar-31 - YUII.PK - Yuhe International Inc - 10-K - — - 10715889.pdf,0.1.1,false,0.0039424109272658825,0.0043256022036075592,0.0036674859002232552,0.0090461047366261482,0.0068950816057622433,0.0078126499429345131,0.0228202436119318,0.0058585642836987972,0.04303799569606781,0.16077063977718353,0.0093837762251496315,0.017969448119401932,0.0015590359689667821,60,30344
AnnualReport-10K/Filing Date - 2015-Mar-30 - NUIN.PK^K18 - Nutrastar International I... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 15734607.pdf,0.1.1,false,0.0058779246173799038,0.0013813757104799151,0.003928749356418848,0.0087750842794775963,0.0121206259354949,0.012440947815775871,0.055596791207790375,0.0080940769985318184,0.047641970217227936,0.12585391104221344,0.017229225486516953,0.044889315962791443,0.0016434441786259413,60,36744
AnnualReport-10K/Filing Date - 2017-Apr-17 - MJTK.PK^D21 - CannaSys Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 17764881.pdf,0.1.1,false,0.014756821095943451,0.0035192598588764668,0.004333933349698782,0.0037990789860486984,0.0044091031886637211,0.013219770975410938,0.10604053735733032,0.0099517460912466049,0.058342240750789642,0.10573714971542358,0.022905204445123672,0.027193237096071243,0.002207939513027668,60,24201
AnnualReport-10K/Filing Date - 2015-Apr-15 - CLAD.PK - China Liaoning Dingxu Eco... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 15770905.pdf,0.1.1,false,0.0090291760861873627,0.0034683276899158955,0.0048680980689823627,0.0085963970050215721,0.010967009700834751,0.0081020621582865715,0.014837100170552731,0.0064239124767482281,0.060803517699241638,0.175990492105484,0.010498074814677238,0.023313805460929871,0.00078505370765924454,60,12170
AnnualReport-10K/Filing Date - 2022-Jun-29 - SHMP.PK - NaturalShrimp Inc - 10-K - NaturalShrimp Inc 10-K - 221055380.pdf,0.1.1,false,0.0081900609657168388,0.010862060822546482,0.0091635072603821754,0.053242359310388565,0.012488369829952717,0.01809961348772049,0.036210529506206512,0.0052822981961071491,0.0566827617585659,0.16480407118797302,0.011288296431303024,0.034530844539403915,0.0003280082019045949,60,35466
AnnualReport-10K/Filing Date - 2019-Apr-15 - GLPH.PK^I21 - Gala Pharmaceutical Inc - 10-K - Gala Pharmaceutical Inc. 10-K - 19749069.pdf,0.1.1,false,0.0010355305857956409,0.0018028285121545196,0.0027936322148889303,0.0044683613814413548,0.0043971207924187183,0.008036518469452858,0.021912023425102234,0.0034760809503495693,0.049338597804307938,0.18626502156257629,0.0048807971179485321,0.012210860848426819,0.00029185731546022,60,12427
AnnualReport-10K/Filing Date - 2009-Sep-14 - VTNA.PK - Vetanova Inc - 10-K - — - 091066813.pdf,0.1.1,false,0.0018705481197685003,0.0024120649322867393,0.0032665662001818419,0.016369957476854324,0.11892762035131454,0.0068710199557244778,0.013499637134373188,0.0028279372490942478,0.038721896708011627,0.15272374451160431,0.0026083041448146105,0.014192015863955021,0.0015561295440420508,60,22667
AnnualReport-10K/Filing Date - 2017-Oct-05 - GRLD.PK^J19 - American Patriot Brands I... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 171123061.pdf,0.1.1,false,0.0055346721783280373,0.0051227100193500519,0.0027473866939544678,0.00408581318333745,0.0082834064960479736,0.0108949551358819,0.058242224156856537,0.0057806712575256824,0.056236643344163895,0.13629339635372162,0.0074094356968998909,0.027264818549156189,0.00018216720491182059,60,27019
AnnualReport-10K/Filing Date - 2011-Jul-14 - SHMP.PK - NaturalShrimp Inc - 10-K - — - 11968140.pdf,0.1.1,false,0.0054167252965271473,0.000535076018422842,0.0028291209600865841,0.0026924042031168938,0.0066859377548098564,0.019322661682963371,0.038344684988260269,0.017341434955596924,0.0884157121181488,0.11650767922401428,0.020677193999290466,0.021998237818479538,0.00048079402768053114,60,8844
AnnualReport-10K/Filing Date - 2015-Mar-31 - VEGL.PK^F21 - Vegalab Inc - 10-K - Annual Report Under Section 13 or 15(d) of The Sec... - 15737938.pdf,0.1.1,false,0.0037552211433649063,0.00091561570297926664,0.0056518814526498318,0.0082907266914844513,0.0065651256591081619,0.014943782240152359,0.022324368357658386,0.0033418810926377773,0.1008063405752182,0.10973532497882843,0.015009906142950058,0.027702292427420616,0.00010455650772200897,60,9356
AnnualReport-10K/Filing Date - 2009-Mar-31 - NUIN.PK^K18 - Nutrastar International I... - 10-K - — - 09716871.pdf,0.1.1,false,0.0052191554568707943,0.0046410071663558483,0.0048718387261033058,0.014874106273055077,0.013891036622226238,0.0093966303393244743,0.043266560882329941,0.0059605645947158337,0.049828089773654938,0.12279887497425079,0.017734989523887634,0.046735424548387527,0.001834339345805347,60,26764
AnnualReport-10K/Filing Date - 2009-Mar-31 - YUII.PK - Yuhe International Inc - 10-K - — - 09715872.pdf,0.1.1,false,0.0046815224923193455,0.0040412456728518009,0.0038206505123525858,0.00829056091606617,0.0067947488278150558,0.0091112395748496056,0.025353832170367241,0.0077721923589706421,0.040027961134910583,0.15614347159862518,0.0097949905321002,0.017782494425773621,0.0015080651501193643,60,26764
AnnualReport-10K/Filing Date - 2011-Mar-01 - FDP.N - Fresh Del Monte Produce I... - 10-K - — - 11651027.pdf,0.1.1,false,0.0089559247717261314,0.012582948431372643,0.0080918734893202782,0.01731264591217041,0.02188066765666008,0.014719834551215172,0.05249406024813652,0.0068715941160917282,0.040748830884695053,0.19173319637775421,0.014946279115974903,0.050297357141971588,0.00018530937086325139,60,40844
AnnualReport-10K/Filing Date - 2013-Mar-18 - CQB.N^A15 - Chiquita Brands Internati... - 10-K - — - 13698284.pdf,0.1.1,false,0.0042949984781444073,0.0039770705625414848,0.0040255947969853878,0.0086718173697590828,0.022834222763776779,0.018854362890124321,0.050855401903390884,0.0076960837468504906,0.045457787811756134,0.17473059892654419,0.011770320124924183,0.039512909948825836,0.00016216855146922171,60,53644
AnnualReport-10K/Filing Date - 2020-Aug-14 - OGAA.PK - Organic Agricultural Co L... - 10-K - ANNUALREPORT PURSUANT TO SECTION 13 OR 15(d) OF TH... - 201103299.pdf,0.1.1,false,0.0035565129946917295,0.003205291461199522,0.0032203367445617914,0.010039198212325573,0.013706738129258156,0.011207918636500835,0.043099489063024521,0.0052100266329944134,0.071031466126441956,0.14750386774539948,0.01198346633464098,0.0436716303229332,0.00092349795158952475,60,16525
AnnualReport-10K/Filing Date - 2000-Nov-29 - ALCO.OQ - Alico Inc - 10-K - — - 00780325.pdf,0.1.1,false,0.0070994156412780285,0.0066164755262434483,0.005425445269793272,0.043951138854026794,0.044287960976362228,0.0059310216456651688,0.015527356415987015,0.0018485545879229903,0.034460857510566711,0.25177308917045593,0.011497381143271923,0.0301488246768713,0.00037651672028005123,60,6030
AnnualReport-10K/Filing Date - 2019-Jan-15 - SATT.PK - Sativus Tech Corp - 10-K - — - 19526531.pdf,0.1.1,false,0.005848434753715992,0.0059165325947105885,0.0080566257238388062,0.017828341573476791,0.0065068383701145649,0.01875326968729496,0.025592781603336334,0.005055590532720089,0.10427248477935791,0.14721180498600006,0.007685449905693531,0.029721593484282494,0.00019592935859691352,60,11918
AnnualReport-10K/Filing Date - 2017-Oct-12 - BYIN.PK^K23 - Baying Ecological Holding... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 171134008.pdf,0.1.1,false,0.011200991459190845,0.010100179351866245,0.0051191998645663261,0.0092742675915360451,0.0065551614388823509,0.030802594497799873,0.06163044273853302,0.0086954105645418167,0.074159950017929077,0.11174080520868301,0.021170491352677345,0.048451025038957596,0.00063529709586873651,60,12174
AnnualReport-10K/Filing Date - 2013-Aug-05 - CALM.OQ - Cal-Maine Foods Inc - 10-K - — - 131009395.pdf,0.1.1,false,0.0044115623459219933,0.018352434039115906,0.0043012173846364021,0.020814286544919014,0.030851781368255615,0.0087948329746723175,0.0656665563583374,0.0063443253748118877,0.036921333521604538,0.20190203189849854,0.0080624483525753021,0.034329093992710114,0.00024731655139476061,60,27022
AnnualReport-10K/Filing Date - 2015-Apr-14 - GRLD.PK^J19 - American Patriot Brands I... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 15768923.pdf,0.1.1,false,0.017498338595032692,0.012998286634683609,0.0045034773647785187,0.011757119558751583,0.0081669362261891365,0.033127222210168839,0.062329985201358795,0.010527277365326881,0.041916552931070328,0.14408545196056366,0.024925433099269867,0.026198001578450203,0.0005801680963486433,60,36750
AnnualReport-10K/Filing Date - 2017-Mar-30 - MJNE.PK - MJ Holdings Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 17724315.pdf,0.1.1,false,0.0056992629542946815,0.00010195393406320363,0.0026733856648206711,0.0022526911925524473,0.0022557689808309078,0.0068498505279421806,0.035933468490839005,0.0052167782559990883,0.064212881028652191,0.17458836734294891,0.0074624288827180862,0.015332121402025223,0.00016715019592083991,60,11153
AnnualReport-10K/Filing Date - 2002-Apr-01 - HORTQ.PK^D09 - Hines Horticulture Inc - 10-K - — - 02597974.pdf,0.1.1,false,0.0054379156790673733,0.0082885287702083588,0.01000665221363306,0.020845569670200348,0.0069280872121453285,0.0057353340089321136,0.025096641853451729,0.0015381313860416412,0.04558514803647995,0.13772320747375488,0.0099091567099094391,0.014216022565960884,0.00013091487926431,60,26769
AnnualReport-10K/Filing Date - 2005-Sep-20 - — - GUE Liquidation Group Inc - 10-K - — - 051092242.pdf,0.1.1,false,0.0076983831822872162,0.0017884273547679186,0.0039033712819218636,0.0032496300991624594,0.004565543495118618,0.02394183911383152,0.047723621129989624,0.015497023239731789,0.0460876002907753,0.19882321357727051,0.017561517655849457,0.023865701630711555,0.00012467094347812235,60,31889
AnnualReport-10K/Filing Date - 2018-Jul-27 - MJNE.PK - MJ Holdings Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 18973709.pdf,0.1.1,false,0.0057487627491354942,0.0091208787634968758,0.0058068097569048405,0.018474197015166283,0.0074469950050115585,0.018230143934488297,0.0715070441365242,0.0076583661139011383,0.03728969395160675,0.17891460657119751,0.00623234873637557,0.018851654604077339,0.00025439969613216817,60,38033
AnnualReport-10K/Filing Date - 2014-Nov-20 - CERE.O^H16 - Ceres Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 141239704.pdf,0.1.1,false,0.0050677596591413021,0.007549092173576355,0.034216836094856262,0.026977039873600006,0.036435838788747787,0.016938706859946251,0.074778348207473755,0.010471822693943977,0.033375691622495651,0.16635701060295105,0.018169226124882698,0.049913734197616577,0.000504126597661525,60,46993
AnnualReport-10K/Filing Date - 2015-Apr-14 - CHFR.PK^D19 - China Fruits Corp - 10-K - Annual Report Under Section 13 or 15(d) of The Sec... - 15769624.pdf,0.1.1,false,0.036060944199562073,0.00324281957000494,0.0069439057260751724,0.0052437293343245983,0.0088687622919678688,0.012580379843711853,0.024878423660993576,0.0068419459275901318,0.074005894362926483,0.13392545282840729,0.040118969976902008,0.08607146143913269,0.00081272050738334656,60,15250
AnnualReport-10K/Filing Date - 2023-Mar-22 - EDBL.OQ - Edible Garden AG Inc - 10-K - Edible Garden AG Inc 10-K - 23751487.pdf,0.1.1,false,0.017961904406547546,0.014339464716613293,0.044502973556518555,0.036877281963825226,0.011436056345701218,0.023568205535411835,0.061950128525495529,0.0083876568824052811,0.0426979660987854,0.17665722966194153,0.017946230247616768,0.0595574676990509,0.00023784811492078006,60,25234
AnnualReport-10K/Filing Date - 2010-Mar-31 - PABL.PK^J17 - Parabel Inc - 10-K - — - 10720461.pdf,0.1.1,false,0.0020976148080080748,0.00202758377417922,0.010821465402841568,0.0058564906939864159,0.027326697483658791,0.014391081407666206,0.035128694027662277,0.0099945841357111931,0.034607727080583572,0.10947657376527786,0.0063909469172358513,0.016245583072304726,0.00041084736585617065,60,50322
AnnualReport-10K/Filing Date - 2009-Mar-12 - HQSM.PK^D12 - HQ Sustainable Maritime I... - 10-K - — - 09676014.pdf,0.1.1,false,0.011922904290258884,0.016351068392395973,0.0065873824059963226,0.046498600393533707,0.012944281101226807,0.01613846980035305,0.070058241486549377,0.010610245168209076,0.0514068566262722,0.1152949184179306,0.017345324158668518,0.041230063885450363,0.0012062927708029747,60,30355
"AnnualReport-10K/Filing Date - 2021-Dec-22 - AVO.OQ - Mission Produce Inc - 10-K - Mission Produce, Inc. 10-K - 211513554.pdf",0.1.1,false,0.0051096361130476,0.0055313911288976669,0.003427144605666399,0.0055041364394128323,0.0060336245223879814,0.026935774832963943,0.06206795945763588,0.01046103797852993,0.04693232849240303,0.159714937210083,0.015244562178850174,0.036931730806827545,0.00020871328888460994,60,48531
AnnualReport-10K/Filing Date - 2010-Apr-28 - TNBI.PK - Tanke Biosciences Corp - 10-K - — - 10774506.pdf,0.1.1,false,0.0059409793466329575,0.001674330560490489,0.0012004749150946736,0.0024614513386040926,0.0038034440949559212,0.0087502170354127884,0.015867246314883232,0.0026320505421608686,0.0936640277504921,0.11834315210580826,0.015320560894906521,0.020564120262861252,0.00021696343901567161,60,7828
AnnualReport-10K/Filing Date - 2011-Mar-29 - NUIN.PK^K18 - Nutrastar International I... - 10-K - — - 11717812.pdf,0.1.1,false,0.00628997664898634,0.002094007795676589,0.0046832123771309853,0.00971486046910286,0.011178932152688503,0.011834305711090565,0.057459000498056412,0.00793010089546442,0.044916927814483643,0.12667085230350494,0.016070505604147911,0.037972684949636459,0.0017259955639019608,60,37268
AnnualReport-10K/Filing Date - 2015-May-18 - EGBB.PK - Earth Gen-Biofuel Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 15872916.pdf,0.1.1,false,0.019916873425245285,0.0079633304849267,0.01446495670825243,0.022463744506239891,0.036091439425945282,0.020373798906803131,0.02921224944293499,0.011381230317056179,0.048112399876117706,0.13032974302768707,0.025313422083854675,0.062020111829042435,0.00049926491919904947,60,21653
AnnualReport-10K/Filing Date - 2012-Jul-17 - RBCC.PK^A21 - Rainbow Coral Corp - 10-K - — - 12964609.pdf,0.1.1,false,0.0029632353689521551,0.00045900986879132688,0.0031265188008546829,0.0072747892700135708,0.0049774828366935253,0.0081008616834878922,0.0271958876401186,0.0026220334693789482,0.10162190347909927,0.11148013919591904,0.0071892593987286091,0.028562737628817558,0.0001942557719303295,60,7318
AnnualReport-10K/Filing Date - 2010-Dec-14 - ALCO.OQ - Alico Inc - 10-K - — - 101251301.pdf,0.1.1,false,0.010207205079495907,0.0068208272568881512,0.008625316433608532,0.018404232338070869,0.022024286910891533,0.0083463080227375031,0.021442336961627007,0.0027539257425814867,0.046840265393257141,0.17400462925434113,0.010737749747931957,0.039040800184011459,0.00022704180446453393,60,23191
"AnnualReport-10K/Filing Date - 2020-Apr-01 - VFF.OQ - Village Farms Internation... - 10-K - Village Farms International, Inc. 10-K - 20764689.pdf",0.1.1,false,0.0073843691498041153,0.0057408949360251427,0.012602894566953182,0.0065727992914617062,0.010532766580581665,0.017667969688773155,0.057474017143249512,0.0077248667366802692,0.043579284101724625,0.12957195937633514,0.010159297846257687,0.020193023607134819,0.00025042070774361491,60,127129
AnnualReport-10K/Filing Date - 2010-Nov-15 - URBF.PK - Urban Barns Foods Inc - 10-K - — - 101193244.pdf,0.1.1,false,0.014424484223127365,0.0052847806364297867,0.017435858026146889,0.015941007062792778,0.00811820663511753,0.018055479973554611,0.036165978759527206,0.010516960173845291,0.067156016826629639,0.12028959393501282,0.018270714208483696,0.040531888604164124,0.00019184693519491702,60,11674
AnnualReport-10K/Filing Date - 2014-Mar-10 - PME.OQ - Pingtan Marine Enterprise... - 10-K - — - 14680979.pdf,0.1.1,false,0.0074449167586863041,0.0060407230630517006,0.00428916048258543,0.0304629597812891,0.016592681407928467,0.014166648499667645,0.035914953798055649,0.0076917447149753571,0.044895190745592117,0.13387812674045563,0.013697421178221703,0.046970143914222717,0.00079714891035109758,60,32154
AnnualReport-10K/Filing Date - 2001-Nov-19 - CHSCP.OQ - CHS Inc - 10-K - — - 01795842.pdf,0.1.1,false,0.0096152815967798233,0.0093769710510969162,0.0048521887511014938,0.018398579210042953,0.11207335442304611,0.0098275700584054,0.038325000554323196,0.0045385309495031834,0.034768875688314438,0.15960966050624847,0.011465760879218578,0.016371181234717369,0.00026475609047338367,60,38042
AnnualReport-10K/Filing Date - 2005-Mar-14 - ANDE.OQ - Andersons Inc - 10-K - — - 05678463.pdf,0.1.1,false,0.0042294440791010857,0.014246761798858643,0.0045164460316300392,0.027601124718785286,0.041284218430519104,0.011935253627598286,0.049420915544033051,0.001012359862215817,0.05054045096039772,0.22295764088630676,0.010518944822251797,0.025533929467201233,0.00024017467512749135,60,19099
AnnualReport-10K/Filing Date - 2010-Mar-16 - NNUTU.PK - Hawaiian Macadamia Nut Or... - 10-K - — - 10685443.pdf,0.1.1,false,0.010210392065346241,0.0044249021448194981,0.0072411149740219116,0.033560384064912796,0.01757495291531086,0.0146991778165102,0.036064721643924713,0.0091596292331814766,0.048852164298295975,0.15377229452133179,0.018338557332754135,0.027842123061418533,0.0010497252224013209,60,21405
"AnnualReport-10K/Filing Date - 2019-Apr-16 - AIFM.PK - Aifarm Ltd - 10-K - ECO ENERGY TECH ASIA, LTD 10-K - 19751395.pdf",0.1.1,false,0.010178509168326855,0.048471409827470779,0.069368213415145874,0.0822775587439537,0.016911894083023071,0.039253503084182739,0.055107172578573227,0.0066751413978636265,0.069533877074718475,0.088570170104503632,0.018760086968541145,0.0437815897166729,0.00070192082785069942,60,12958
"AnnualReport-10K/Filing Date - 2021-Sep-13 - MJHI.PK - MJ Harvest Inc - 10-K - MJ Harvest, Inc. 10-K - 211249506.pdf",0.1.1,false,0.013498350046575069,0.0095389531925320625,0.0057921060360968113,0.017857760190963745,0.026978272944688797,0.014522277750074863,0.059626296162605286,0.0099745029583573341,0.056613616645336151,0.15305943787097931,0.028239617124199867,0.0371413417160511,0.00018372698104940355,60,13727
AnnualReport-10K/Filing Date - 2008-Sep-25 - PFACP.OQ^C10 - Pro-Fac Cooperative Inc - 10-K - — - 081088542.pdf,0.1.1,false,0.012087550014257431,0.00073833152418956161,0.0021042604930698872,0.0084971543401479721,0.004074606578797102,0.0097425300627946854,0.0381314754486084,0.0057686492800712585,0.043074425309896469,0.11100345104932785,0.0074298805557191372,0.012637153267860413,0.00072212796658277512,60,18079
AnnualReport-10K/Filing Date - 2011-Sep-28 - MSAH.PK - Man Shing Agricultural Ho... - 10-K - — - 111111084.pdf,0.1.1,false,0.0089353471994400024,0.0041459011845290661,0.0033627699594944715,0.0078712794929742813,0.0088688237592577934,0.0097404755651950836,0.035177115350961685,0.0080550834536552429,0.051466986536979675,0.15489335358142853,0.015772778540849686,0.027025863528251648,0.001146616181358695,60,14752
AnnualReport-10K/Filing Date - 2014-Mar-13 - BIQIF.PK - BIQI International Holdin... - 10-K - — - 14690991.pdf,0.1.1,false,0.024261042475700378,0.00613348139449954,0.0049052485264837742,0.015847351402044296,0.013463355600833893,0.013659534975886345,0.036422934383153915,0.01133628748357296,0.051836609840393066,0.15046070516109467,0.016535002738237381,0.051285259425640106,0.00099455809686332941,60,31136
AnnualReport-10K/Filing Date - 2001-Aug-21 - HQSM.PK^D12 - HQ Sustainable Maritime I... - 10-K - — - 01719615.pdf,0.1.1,false,0.0034544381778687239,0.015316729433834553,0.0025119627825915813,0.04708428680896759,0.019910622388124466,0.013760877773165703,0.039724100381135941,0.0037226804997771978,0.02678007073700428,0.17684090137481689,0.015265196561813354,0.017847688868641853,0.00012703315587714314,60,4257
AnnualReport-10K/Filing Date - 2005-Mar-31 - — - American Seafoods Group L... - 10-K - — - 05716768.pdf,0.1.1,false,0.024689601734280586,0.013961640186607838,0.0043109790422022343,0.042641367763280869,0.033433377742767334,0.020405463874340057,0.046668685972690582,0.011825540103018284,0.040492065250873566,0.17076864838600159,0.010896879248321056,0.02681250311434269,0.00029191561043262482,60,42913
AnnualReport-10K/Filing Date - 2001-May-07 - CHCL.PK^K06 - China Continental Inc - 10-K - — - 01623668.pdf,0.1.1,false,0.010481554083526134,0.0053133643232285976,0.0044889887794852257,0.078038446605205536,0.018330182880163193,0.0088855177164077759,0.031932834535837173,0.0072399303317070007,0.025484636425971985,0.16851380467414856,0.027475506067276,0.0650869607925415,0.0021508208010345697,60,8098
AnnualReport-10K/Filing Date - 2001-Apr-16 - CHCL.PK^K06 - China Continental Inc - 10-K - — - 01602530.pdf,0.1.1,false,0.010481554083526134,0.0053133643232285976,0.0044889887794852257,0.078038446605205536,0.018330182880163193,0.0088855177164077759,0.031932834535837173,0.0072399303317070007,0.025484636425971985,0.16851380467414856,0.027475506067276,0.0650869607925415,0.0021508208010345697,60,8098
AnnualReport-10K/Filing Date - 2014-Mar-31 - MJNE.PK - MJ Holdings Inc - 10-K - — - 14727806.pdf,0.1.1,false,0.021659104153513908,0.0064960154704749584,0.00439906632527709,0.0056478283368051052,0.0016773710958659649,0.0056138169020414352,0.081015855073928833,0.00874942447990179,0.070033028721809387,0.12945592403411865,0.023155901581048965,0.063209526240825653,0.00016474886797368526,60,15268
AnnualReport-10K/Filing Date - 2014-Sep-29 - SANW.OQ - S&W Seed Co - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 141127059.pdf,0.1.1,false,0.013686709105968475,0.015311120077967644,0.010388298891484737,0.030685447156429291,0.0091277873143553734,0.015323854982852936,0.046608187258243561,0.011507130227982998,0.037317223846912384,0.17320093512535095,0.01673705130815506,0.066288433969020844,0.00022414402337744832,60,34724
AnnualReport-10K/Filing Date - 2010-Sep-28 - MSAH.PK - Man Shing Agricultural Ho... - 10-K - — - 101092041.pdf,0.1.1,false,0.0046613430604338646,0.0037497314624488354,0.0020687542855739594,0.002940209349617362,0.0081299580633640289,0.0079274773597717285,0.030753066763281822,0.0080985939130187035,0.066413566470146179,0.15282435715198517,0.013534205034375191,0.028214456513524055,0.0030469151679426432,60,10917
AnnualReport-10K/Filing Date - 2012-Feb-27 - ANDE.OQ - Andersons Inc - 10-K - — - 12643283.pdf,0.1.1,false,0.004222942516207695,0.015029953792691231,0.0068101612851023674,0.024260964244604111,0.053280696272850037,0.0092680808156728745,0.044619392603635788,0.0015227850526571274,0.063738211989402771,0.18561811745166779,0.0090298224240541458,0.034093022346496582,0.000307913520373404,60,27301
AnnualReport-10K/Filing Date - 2011-Nov-14 - CHSCP.OQ - CHS Inc - 10-K - — - 111196762.pdf,0.1.1,false,0.009644937701523304,0.016217745840549469,0.011471416801214218,0.01565687358379364,0.097604282200336456,0.008765319362282753,0.052175052464008331,0.0052377958782017231,0.054110735654830933,0.1235356479883194,0.015130468644201756,0.02098899707198143,0.00020985667651984841,60,53925
AnnualReport-10K/Filing Date - 2014-Oct-14 - CMCI.PK^D21 - China Modern Agricultural... - 10-K - — - 141155949.pdf,0.1.1,false,0.008377397432923317,0.015100443735718727,0.0045903236605226994,0.015658006072044373,0.0135728158056736,0.0095848739147186279,0.05093899741768837,0.0081214122474193573,0.045739162713289261,0.11341122537851334,0.010995215736329556,0.024614144116640091,0.0025035962462425232,60,17318
AnnualReport-10K/Filing Date - 2011-Mar-30 - VIFL.OQ^C14 - Food Technology Service I... - 10-K - — - 11720819.pdf,0.1.1,false,0.0017401794902980328,0.011800727806985378,0.0037838476710021496,0.0094446158036589622,0.007063079159706831,0.0094106541946530342,0.063349694013595581,0.0041752341203391552,0.070895455777645111,0.12305017560720444,0.0069864196702837944,0.012160317972302437,0.00028395620756782591,60,5031
